ds,yhat,yhat_lower,yhat_upper,trend,weekly,monthly
2010-07-28,28053.441978729363,12475.025003398163,45033.40546160978,22995.68727252354,0.20916443196571521,0.010779188169052045
2010-07-29,32320.19538272096,17295.24435051167,48158.67701644511,23051.680936284032,0.4753716890000784,-0.07329626239428974
2010-07-30,22180.02080794373,6618.281837812571,38747.11566166407,23107.674600044535,0.13643224560697034,-0.17657708095526703
2010-07-31,-4721.191687264938,-20526.28486989004,10067.536512915962,23163.668263805026,-0.9938950904092999,-0.20992373627637484
2010-08-01,13061.56985496783,-2735.060710065266,28661.9911055052,23219.66192756552,-0.2938209300654101,-0.1436571048985003
2010-08-02,26234.727087026524,10335.236659047507,41799.06436218337,23275.655591326016,0.1574396181452469,-0.030308011300056857
2010-08-03,31655.320917291152,16421.306785696604,46936.25001706941,23331.64925508651,0.30930803575747734,0.04744649844631485
2010-08-04,29521.88564546074,14386.188646228478,45549.58758537758,23387.642918847003,0.2091644319662307,0.053121201002384516
2010-08-05,35171.062913077774,19479.975490299938,50036.185001448306,23443.636582607498,0.4753716889986247,0.0248675247064147
2010-08-06,27431.789373270087,11684.469008914846,42788.07422936918,23499.630246367993,0.13643224560642078,0.030896307467720957
2010-08-07,2427.9536834900473,-13951.125731370548,18607.700370465638,23555.62391012849,-0.9938950904092934,0.09696829673799814
2010-08-08,20856.41691508985,4947.616130289546,37361.68471006709,23611.61757388898,-0.2938209300648059,0.17713258162035278
2010-08-09,32040.85293471151,15454.13354160887,47580.18295875893,23667.61123764948,0.15743961814495047,0.19634520673599137
2010-08-10,34000.808326584425,18724.005493086257,50141.25608186837,23723.604901409974,0.30930803575757837,0.12389777203951749
2010-08-11,28916.938399102175,12642.64193117847,44044.444312668726,23779.59856517046,0.20916443196545492,0.006875372905611354
2010-08-12,33528.03897298139,16862.95097924319,49462.41580626037,23835.592228930964,0.47537168899953597,-0.06873414247002238
2010-08-13,25892.68935051932,9227.874008835894,42472.345088756396,23891.585892691455,0.1364322456058711,-0.052674580174376644
2010-08-14,839.6467128037708,-16337.066599793472,15494.643459815912,23947.57955645195,-0.9938950904092868,0.028956951706143937
2010-08-15,19425.226883038238,3385.30312345993,34299.61485489644,24003.57322021245,-0.29382093006578414,0.10308489692722755
2010-08-16,30686.292547885434,15126.058091737086,46240.047694511915,24059.566883972944,0.1574396181453785,0.1179903468190707
2010-08-17,33608.731771669874,18131.864803172768,49782.168514875164,24115.56054773344,0.30930803575713206,0.08434531537049371
2010-08-18,30492.468910633044,15354.590347623462,46461.759684887504,24171.55421149393,0.20916443196597057,0.052337771981404296
2010-08-19,37012.74812485393,19934.63635622384,53039.17055079008,24227.548022643885,0.4753716889993093,0.05234164337178212
2010-08-20,29092.03359895792,14095.25577472011,45239.7969577903,24283.541833793843,0.13643224560450595,0.06158218730134023
2010-08-21,906.4900859536001,-14181.976876958095,16483.756886914358,24339.5356449438,-0.9938950904089245,0.03113861465594158
2010-08-22,15886.27230096668,493.69984216638835,32019.441768878805,24395.529456093755,-0.29382093006517995,-0.0549830247922764
2010-08-23,24602.77480222684,9638.93131956885,40162.845920721724,24451.523267243712,0.15743961814508203,-0.15125384667677638
2010-08-24,27528.052247956068,12576.272821803375,42660.39565036587,24507.517078393666,0.30930803575668575,-0.18605870128104585
2010-08-25,26501.47443839422,10508.71606637388,42223.854920438156,24563.510889543628,0.2091644319664861,-0.13026839965395723
2010-08-26,35537.161125078615,18751.864015763826,51288.48425152325,24619.504700693582,0.4753716890001314,-0.03191612167194474
2010-08-27,28552.765879799892,12408.83926872205,43951.943862271386,24675.498511843532,0.13643224560679656,0.02069800917186103
2010-08-28,-418.19130468731885,-15603.676570635987,15584.808071703128,24731.492322993494,-0.9938950904092254,-0.023014172453918125
2010-08-29,14314.088136496248,-1335.2169905753403,29606.68771790157,24787.486134143448,-0.29382093006457577,-0.12870670912270943
2010-08-30,23639.359457122035,8263.45128131762,39477.7928453843,24843.479945293406,0.1574396181455099,-0.20590788792184178
2010-08-31,27930.441100572007,12590.38052478582,43781.802518095385,24899.47375644336,0.3093080357573268,-0.18757986697045406
2010-09-01,27993.223415679375,12075.868360784403,43454.9717103894,24955.467567593314,0.20916443196512113,-0.08743736594809998
2010-09-02,37328.64993697378,21150.120306773973,52488.76306435895,25011.46137874327,0.4753716889999048,0.017090081694494996
2010-09-03,29952.615068862004,15330.133940661317,46084.87369019197,25067.45518989323,0.13643224560543143,0.0584483213273614
2010-09-04,1127.618389892226,-15474.028134654753,17153.170266706413,25123.44900104318,-0.993895090409219,0.038778195027752996
2010-09-05,18292.109578388106,1453.666560422609,33532.87186653556,25179.44281219314,-0.2938209300639716,0.020290920477347874
2010-09-06,30667.07813959788,14570.57700778307,47241.82428270637,25235.436623343096,0.15743961814448917,0.057799039990335706
2010-09-07,36659.784634997144,19991.77025259951,52173.16443455236,25291.430434493053,0.3093080357563406,0.1401862793220055
2010-09-08,35669.412727942086,21127.338899627888,50568.81069208444,25347.424245643007,0.20916443196687157,0.1980559775811848
2010-09-09,41806.630842081126,25490.709066788986,57657.40240369646,25403.41805679296,0.4753716889996781,0.1703371974429432
2010-09-10,30603.66533584337,14859.583061911198,47219.41121645238,25459.411867942923,0.13643224560488176,0.0656247969766007
2010-09-11,-887.3916634326181,-17278.256959283546,15081.105411329238,25515.40568346134,-0.9938950904085251,-0.040883571331813556
2010-09-12,16208.842505537714,650.0597202647718,31884.174797133543,25571.399498979757,-0.29382093006494986,-0.07231299990691528
2010-09-13,29256.731683837403,13188.669153029745,44687.08685048105,25627.39331449818,0.15743961814491716,-0.015820128218643627
2010-09-14,35462.80151035454,19918.744932488727,50758.48475518284,25683.3871300166,0.309308035757529,0.0714600588412
2010-09-15,34180.485995763185,17267.68986441246,49491.700587652325,25739.380945535013,0.20916443196615225,0.11878071434834922
2010-09-16,40749.791861747595,24689.875224982923,55816.75041126896,25795.37476105343,0.47537168899945137,0.10436081107931298
2010-09-17,31061.511895890224,14104.194907310157,45668.30035373324,25851.368576571847,0.13643224560554137,0.06511001719133591
2010-09-18,1415.703103481096,-13665.87033894821,18294.565466112428,25907.36239209027,-0.9938950904088502,0.04853990843607331
2010-09-19,19864.96748676971,2916.2691226039137,35791.61768496491,25963.35620760869,-0.2938209300645636,0.05893647706569377
2010-09-20,31513.64320300801,15030.31518475744,47537.23874421166,26019.350023127106,0.15743961814534496,0.05372219700366316
2010-09-21,33971.82733691874,18001.903877701432,50240.64356440117,26075.34383864552,0.3093080357559954,-0.006474694530018421
2010-09-22,28813.71918124077,14248.883505285648,44721.72488909231,26131.33765416394,0.20916443196478735,-0.10651444279940685
2010-09-23,33925.31257304535,18801.461582034477,49482.73674435309,26187.331469682365,0.4753716890002735,-0.1798860221112512
2010-09-24,25409.317600467868,8801.065382972069,41006.24910899125,26243.32528520078,0.13643224560783204,-0.1682120477353936
2010-09-25,-1968.6254709286875,-17528.80910797895,13741.740680388071,26299.319100719196,-0.9938950904088437,-0.0809595270582241
2010-09-26,18744.23688624448,2585.5742907178847,35959.00659068944,26355.312916237614,-0.29382093006374144,0.005033767711215373
2010-09-27,30854.185223386095,14543.490717060655,46442.425615233275,26411.306731756034,0.15743961814577295,0.010779188169027634
2010-09-28,32713.895085564593,17552.17137265286,49266.35531917229,26467.300547274455,0.3093080357571838,-0.07329626239432022
2010-09-29,27387.618266136356,10835.416047474147,43849.9276105003,26523.294362792873,0.20916443196530288,-0.17657708095524255
2010-09-30,33634.705810065185,18635.31268922618,48630.724016651824,26579.288178311286,0.4753716889989089,-0.20992373627641567
2010-10-01,26442.84582924358,10055.326889617721,42669.899484062065,26635.281993829707,0.13643224560728237,-0.1436571048984552
2010-10-02,-646.0116631700915,-16923.244479309753,15266.330248048038,26691.275809348124,-0.9938950904095004,-0.030308011300004156
2010-10-03,20157.426273695455,5054.239469800303,35679.39862920179,26747.269624866545,-0.29382093006471965,0.047446498446300986
2010-10-04,32446.980546217026,17235.45028433605,47340.960987036655,26803.263440384962,0.15743961814475216,0.05312120100268689
2010-10-05,35834.96453827446,19860.231397242227,52661.37692661444,26859.257207372317,0.3093080357567375,0.02486752470658348
2010-10-06,33376.54602527071,16949.301869566843,49280.01835811227,26915.250974359675,0.20916443196458345,0.030896307467728285
2010-10-07,42407.966571943005,26043.293209977255,58049.69694383602,26971.24474134703,0.4753716889998202,0.0969682967380801
2010-10-08,35502.029881681796,19117.339087554694,49693.404438250844,27027.238508334387,0.13643224560875747,0.1771325816204113
2010-10-09,5483.003524654252,-9724.312758272423,20974.518732676468,27083.23227532174,-0.9938950904088066,0.19634520673596184
2010-10-10,22527.6430468572,6859.606095471655,37418.00911754955,27139.226042309092,-0.29382093006411547,0.12389777203954255
2010-10-11,31663.80210888297,16267.665759555559,48704.2924112533,27195.219809296454,0.15743961814518023,0.006875372905525409
2010-10-12,33807.14412310616,17673.929186917292,50160.85117440013,27251.213576283804,0.3093080357562912,-0.06873414247001736
2010-10-13,31580.508173271493,16630.43649471073,45689.28405501599,27307.20734327116,0.20916443196633405,-0.052674580174392076
2010-10-14,41163.247131578195,25035.425279021976,55966.591130268134,27363.201110258517,0.4753716890006423,0.028956951706018842
2010-10-15,33986.562084840996,18960.780938812848,49348.67377397158,27419.19487724587,0.1364322456073924,0.1030848969271294
2010-10-16,3409.540579721536,-11531.071294265963,19895.70136730796,27475.18864423323,-0.9938950904091317,0.11799034681921511
2010-10-17,21764.071052412633,7229.0036797025605,38637.54957866041,27531.182411220583,-0.2938209300632933,0.08434531537056897
2010-10-18,33374.341997825184,17330.71795982608,48811.869306229826,27587.176178207937,0.15743961814488375,0.05233777198135664
2010-10-19,37640.31348595805,22272.514147186062,52082.64964712046,27643.169945195295,0.3093080357563923,0.052341643371683816
2010-10-20,35198.61864375846,20045.408638137957,50813.80719642003,27699.16371218265,0.2091644319649691,0.0615821873012798
2010-10-21,41813.43072197705,26277.5045970837,57841.71176018631,27755.157479170008,0.4753716890004156,0.03113861465603618
2010-10-22,30076.34784511194,14065.14394645597,46778.048224745275,27811.151246157362,0.1364322456068427,-0.05498302479231207
2010-10-23,-4044.886478288928,-18939.42130825046,11400.325098091074,27867.14501314472,-0.9938950904094568,-0.15125384667688585
2010-10-24,14523.393236357015,-61.04826000772938,31154.454374363457,27923.138780132074,-0.293820930062907,-0.18605870128101887
2010-10-25,28739.35967075477,13892.870004845769,44623.39285493026,27979.13254711943,0.1574396181453118,-0.13026839965399342
2010-10-26,35811.84366399704,19211.127892628876,52081.87683813085,28035.126314106787,0.3093080357570333,-0.03191612167183999
2010-10-27,34548.21351721791,19090.88142266437,49827.54532275332,28091.12008109414,0.20916443196548468,0.020698009171902038
2010-10-28,40689.15375969894,25499.50186183758,56586.06033067264,28015.93498580209,0.47537168900009985,-0.02301417245391363
2010-10-29,28156.60717314977,12975.374334280858,44167.81889619374,27940.74989051004,0.13643224560547754,-0.12870670912254134
2010-10-30,-5567.622838956374,-21986.030136160294,9549.966775890154,27865.564795217997,-0.9938950904090945,-0.20590788792177483
2010-10-31,14412.06876250131,-1729.5477489760742,29233.709841354088,27790.379699925947,-0.2938209300638853,-0.18757986697021517
2010-11-01,29655.320647035904,13378.407734332446,45259.58455762797,27715.194604633896,0.15743961814501534,-0.08743736594803361
2010-11-02,36661.656579521674,19552.921550571427,52302.352180427195,27640.009509341853,0.30930803575658705,0.01709008169451797
2010-11-03,34941.522969542944,19956.023447477688,50967.99137810093,27564.824414049803,0.20916443196600015,0.05844832132740506
2010-11-04,41623.43418642274,26981.394290105043,57603.75577094906,27489.639318757756,0.4753716889986461,0.03877819502768536
2010-11-05,31710.934285862364,15977.868066925339,47514.90596451521,27414.45422346571,0.13643224560776812,0.020290920477334246
2010-11-06,1747.0872759554381,-13402.219179902668,18636.66727090858,27339.26912817366,-0.993895090409088,0.05779903999035281
2010-11-07,23075.376004644728,6871.884498124029,39089.57022061688,27264.084032881612,-0.2938209300652996,0.14018627932166447
2010-11-08,36854.432762536715,21804.580142832194,53123.71873017421,27188.898937589565,0.15743961814471885,0.19805597758108756
2010-11-09,40118.67744110607,22914.482646957724,55559.01089118344,27113.71384229752,0.3093080357572281,0.17033719744283418
2010-11-10,34468.42521313108,18531.163515009986,50750.96409095431,27038.528747005468,0.20916443196587015,0.06562479697649509
2010-11-11,38678.59608097366,22980.476174092506,54303.703225274236,26963.343651713425,0.4753716889995574,-0.040883571331859506
2010-11-12,28612.20700130513,11829.609318400982,43952.53870841297,26888.158556421375,0.13643224560640305,-0.07231299990699745
2010-11-13,-260.49389924404034,-17204.198683947518,15061.64312241813,26812.973461129328,-0.993895090409413,-0.01582012821867674
2010-11-14,20792.350450224785,5332.819334242423,36087.91386439844,26737.78836583728,-0.29382093006447735,0.071460058841151
2010-11-15,34027.35641107382,18622.209674618716,49817.40158281173,26662.60327054523,0.1574396181451469,0.11878071434821483
2010-11-16,37585.80479214103,22352.96055359127,53216.68952373969,26587.418175253184,0.3093080357562418,0.10436081107916959
2010-11-17,33783.861203876506,18548.023932302272,49228.47258389379,26512.233079961137,0.20916443196515083,0.06511001719136017
2010-11-18,40287.72402579212,26560.35842550619,55283.62006607218,26437.047984669087,0.4753716889993307,0.04853990843602139
2010-11-19,31512.146369290895,15717.256476385279,46775.45313528773,26361.862889377044,0.13643224560503786,0.05893647706551534
2010-11-20,1572.6558743916028,-15550.816135583056,17373.350737957924,26286.677794084993,-0.9938950904094065,0.05372219700351095
2010-11-21,18340.29234765477,1962.9115727320086,33362.42802309631,26211.487297129737,-0.2938209300656736,-0.0064746945300698105
2010-11-22,27467.29229760534,11761.228743247462,43269.94733127005,26136.296800174478,0.1574396181448504,-0.10651444279935253
2010-11-23,29433.98715881414,13394.856935361146,45457.85484007316,26061.10630321922,0.3093080357568828,-0.1798860221112734
2010-11-24,27050.101014950975,10910.393923238662,41944.62301461729,25985.915806263965,0.20916443196625578,-0.16821204773546833
2010-11-25,36130.23049604175,20671.133909890974,51436.48556275139,25910.725309308713,0.47537168900024196,-0.08095952705811468
2010-11-26,29490.384924211536,13655.308100265109,44486.17275760966,25835.534812353457,0.13643224560732845,0.005033767711291999
2010-11-27,434.94017174400636,-14487.663720368919,16549.74568585213,25760.344315398197,-0.993895090409376,0.01077918816904841
2010-11-28,16255.692260726164,-168.26464680968067,31499.82898562091,25685.15381844294,-0.2938209300650694,-0.0732962623944149
2010-11-29,25119.853600856,9085.958548265513,39302.52817943882,25609.963321487685,0.15743961814527832,-0.17657708095532718
2010-11-30,28072.52833410895,13771.788928538717,44154.788438269745,25534.772824532425,0.30930803575752386,-0.20992373627637143
2010-12-01,27127.37151408272,12499.782999160854,42839.39042016004,25459.58232757717,0.2091644319648907,-0.1436571048985294
2010-12-02,36682.06261493043,20905.413583460228,52142.409761842886,25384.391830621913,0.47537168899992616,-0.030308011300159123
2010-12-03,29963.025487866824,14440.052591236628,44941.26607584796,25309.201333666657,0.13643224560596334,0.047446498446287094
2010-12-04,1494.5123165263494,-14134.786300580728,16746.26305287715,25234.010836711397,-0.9938950904093694,0.05312120100261987
2010-12-05,18392.269934590375,2782.197865613408,33654.58605797589,25158.82033975614,-0.2938209300644652,0.024867524706535304
2010-12-06,29807.778486971547,13474.293247099962,46396.49325090012,25083.629842800885,0.15743961814498186,0.030896307467734474
2010-12-07,35168.77636468873,20912.77815100414,50783.147019316006,25008.439345845625,0.30930803575653765,0.09696829673803417
2010-12-08,34564.88841824234,19008.46761520621,49504.03220618592,24933.248848890376,0.20916443196664114,0.17713258162052353
2010-12-09,41555.63614211476,26088.47946660363,56533.57236425194,24858.058351935113,0.4753716889996995,0.19634520673603656
2010-12-10,31234.59228095977,15931.398421484428,47305.12216492278,24782.867854979857,0.13643224560541373,0.12389777203955799
2010-12-11,320.71263193256215,-14527.118027247248,16527.4410264911,24707.677358024597,-0.9938950904093388,0.006875372905556433
2010-12-12,15701.853800423381,249.5647675145182,31307.96361261975,24632.48686106934,-0.2938209300654435,-0.0687341424701057
2010-12-13,27130.042450148678,11309.914923019169,42919.09449439152,24557.29636411409,0.1574396181446855,-0.052674580174374645
2010-12-14,32763.54510138836,15564.67435538544,47081.75249190137,24482.105867158833,0.30930803575717863,0.028956951706115758
2010-12-15,32027.9583072235,16601.602726954705,47752.72248419229,24406.91536435397,0.20916443196592183,0.10308489692714994
2010-12-16,38769.24666037723,22679.507946335103,55070.08833570713,24331.724861549093,0.47537168899947285,0.1179903468191814
2010-12-17,29611.83285216524,14053.996274033994,46052.791265038235,24256.53435874423,0.13643224560404854,0.08434531537058741
2010-12-18,1413.2225789737608,-13506.599007349963,17337.83914922884,24181.343855939354,-0.993895090408645,0.05233777198139185
2010-12-19,18285.01663650229,1830.4951705241401,34192.03721991566,24106.15335313449,-0.29382093006505716,0.05234164337184092
2010-12-20,29294.26772042563,12813.356385334126,44102.26002998141,24030.962850329623,0.1574396181451134,0.061582187301346694
2010-12-21,32111.434801280964,16720.479718233706,47860.223831295996,23955.77234752475,0.30930803575619237,0.031138614656183207
2010-12-22,27562.523557676643,11888.906893094863,43656.16819623094,23880.581844719887,0.20916443196643753,-0.05498302479227141
2010-12-23,31521.14341932314,15502.760649635988,48446.82539583627,23805.39134191502,0.4753716890002949,-0.15125384667679104
2010-12-24,22552.555078997735,6243.4806770669065,38570.21340252784,23730.200839110155,0.13643224560552358,-0.186058701281007
2010-12-25,-10092.933883395435,-24717.335606891695,5706.388315003999,23655.01033630528,-0.9938950904086383,-0.13026839965400963
2010-12-26,8136.485130959757,-6530.814567133887,23147.215320203646,23579.819833500416,-0.29382093006423504,-0.03191612167196422
2010-12-27,12951.320766352495,-1801.0257731333566,28127.894462769087,23504.629330695545,0.15743961814554128,0.020698009171933568
2010-12-28,7771.830775761887,-7791.305513976098,24468.70695274612,23429.43882789068,0.3093080357573808,-0.023014172453979104
2010-12-29,25233.27796401885,9129.271632088385,40946.211997335166,23354.248325085817,0.20916443196507245,-0.12870670912264262
2010-12-30,29551.92122856871,13833.758346288394,45994.689848077585,23279.05782228094,0.47537168899893034,-0.20590788792172954
2010-12-31,22017.044699608752,6601.195809121849,37652.664779349994,23203.867319476078,0.136432245604974,-0.1875798669702785
2011-01-01,-9717.553030309013,-24998.983232515653,5582.452398633668,23128.67681667121,-0.9938950904092951,-0.08743736594792166
2011-01-02,16673.875488364316,358.3237029327696,31901.857370228794,23053.48631386634,-0.29382093006363075,0.01709008169451548
2011-01-03,13395.56702192168,-2235.5411475385413,29167.54329768883,22978.29581106147,0.15743961814452057,0.058448321327448705
2011-01-04,30875.3609082783,15108.804655064832,46808.41609091482,22903.105308256607,0.30930803575693444,0.038778195028009735
2011-01-05,28065.902042649785,12041.053918542033,44054.54716905892,22827.914805451735,0.20916443196435314,0.0202909204775229
2011-01-06,34883.81090560343,19474.749280061234,50311.590433439545,22752.724302646868,0.4753716889998416,0.05779903999041517
2011-01-07,28950.559764164147,12810.21173258592,44404.104716627946,22677.53381204773,0.1364322456072647,0.14018627932174613
2011-01-08,4614.514464684477,-10651.641128049878,21230.057125262625,22602.34332144859,-0.9938950904086012,0.19805597758110582
2011-01-09,19745.41591395773,4385.355826225046,34270.77916439286,22527.152830849453,-0.29382093006460913,0.17033719744295633
2011-01-10,27460.196188026315,11196.873373001963,43543.7079255155,22451.96234025031,0.1574396181456729,0.06562479697663441
2011-01-11,28383.24484894613,14009.081324759942,43713.97700666665,22376.771849651173,0.3093080357564882,-0.040883571331849
2011-01-12,25353.584705221892,8992.913469278372,41592.5516436468,22301.581359052034,0.20916443196610363,-0.07231299990695622
2011-01-13,32440.563482579983,16490.263165799017,48894.77307944768,22226.390868452894,0.4753716889996149,-0.01582012821857013
2011-01-14,26756.264470718885,11380.080590578498,43043.99625338273,22151.200377853755,0.13643224560792425,0.07146005884114598
2011-01-15,2756.9762688644614,-12684.812394638499,18481.361790939096,22076.009887254615,-0.9938950904089263,0.11878071434843078
2011-01-16,17832.54153600868,2072.2968857895507,33569.40078612568,22000.819396655475,-0.29382093006378684,0.10436081107928913
2011-01-17,26805.169623627407,11002.528561137173,42576.58516526328,21925.628906056336,0.15743961814537638,0.0651100171913429
2011-01-18,29669.57288212604,14705.357125827059,45493.73849028677,21850.438415457196,0.3093080357560418,0.048539908436122145
2011-01-19,27613.21168787269,11032.889871435604,42384.68686287927,21775.247924858057,0.20916443196473872,0.05893647706556287
2011-01-20,33181.4251486607,16873.06219185021,49200.72753360539,21700.057434258917,0.475371689000437,0.05372219700355146
2011-01-21,24435.181694029525,8217.661434285523,40210.10352902974,21624.86694365978,0.13643224560737457,-0.006474694530108641
2011-01-22,-2163.7929534500418,-18819.75933685895,13324.829324426995,21549.676453060638,-0.9938950904092515,-0.10651444279943502
2011-01-23,11301.872667664693,-4566.08682798883,25492.67742865828,21474.485962461502,-0.2938209300634007,-0.17988602211133625
2011-01-24,21168.77306810789,5029.9700604425125,37131.21622459592,21399.29547186236,0.1574396181450802,-0.16821204773546455
2011-01-25,26193.432553078008,10325.029812318027,43485.533022655094,21324.104981263223,0.3093080357572303,-0.08095952705811744
2011-01-26,25800.39371964484,10746.660665646688,41576.13277385279,21248.91449066408,0.20916443196525414,0.005033767711274971
2011-01-27,31467.348495660837,16403.794871295737,46603.12048424714,21173.724000064944,0.4753716890013483,0.010779188169069226
2011-01-28,22430.610166911072,7016.588800807649,37411.10611160817,21098.533509465808,0.13643224560600942,-0.07329626239430276
2011-01-29,-3583.894933775093,-19135.52184879658,12790.142120966193,21023.343018866664,-0.9938950904095765,-0.1765770809553129
2011-01-30,10395.632422460103,-5967.5150198022175,25491.592516372955,20948.15252826752,-0.2938209300643789,-0.20992373627637856
2011-01-31,21171.55584491953,5845.951585753449,37619.66031938584,20883.72561993046,0.15743961814478374,-0.14365710489847
2011-02-01,26627.88356129884,10829.624246395531,43341.511928363834,20819.298711593405,0.309308035756784,-0.03030801130010643
2011-02-02,26080.798767271957,10348.694504879844,42323.52381591784,20754.87180325634,0.20916443196576984,0.04744649844624085
2011-02-03,31625.19791284833,16839.276145654156,48308.35783164726,20690.444894919285,0.47537168899875665,0.05312120100256775
2011-02-04,23952.989950324238,9331.622418233037,39033.24166724598,20626.01798658223,0.13643224560830008,0.024867524706372067
2011-02-05,760.8038945603938,-15796.249825088538,16477.15434010788,20561.59107824517,-0.9938950904088826,0.030896307467680656
2011-02-06,16462.243427351077,1269.184991240947,31630.900112908606,20497.16416990811,-0.2938209300637747,0.09696829673800479
2011-02-07,27268.963114405662,11877.79027866412,42793.97351560822,20432.73726157105,0.15743961814521168,0.1771325816203025
2011-02-08,30667.612527457684,14409.603275567624,46358.82372811234,20368.310353233992,0.30930803575742505,0.19634520673592776
2011-02-09,27066.33961493001,11067.818927827699,43313.362574976185,20303.88344489693,0.20916443196628537,0.12389777203945734
2011-02-10,29999.874985849503,13935.400885275993,45153.62462095528,20239.456536559872,0.47537168899844084,0.006875372905555503
2011-02-11,21540.840864783386,6212.7737520835435,36828.84753254799,20175.029628222816,0.13643224560693493,-0.06873414247007817
2011-02-12,-936.5441439039726,-15269.10228210669,16142.063560877401,20110.602719885756,-0.9938950904092078,-0.052674580174453894
2011-02-13,14736.665935256859,-817.8181129017527,29879.792822774652,20046.175811548695,-0.29382093006317056,0.028956951706111393
2011-02-14,25187.484346527504,8529.118513778001,40454.658394792095,19981.748903211635,0.1574396181456396,0.10308489692717049
2011-02-15,28427.961468521047,13407.687371002994,44677.85049893623,19917.32199487458,0.3093080357564387,0.11799034681911798
2011-02-16,25679.913307263956,9311.496362601325,41910.136787483985,19852.89508653752,0.2091644319649204,0.08434531537051004
2011-02-17,30231.030054153132,15649.121049506162,44999.23606712205,19788.46817820046,0.4753716889993521,0.05233777198138695
2011-02-18,23447.425246737246,7071.959139690093,38229.46636587651,19724.0412698634,0.1364322456063853,0.052341643371572155
2011-02-19,1330.7022221496609,-14558.742753224937,17537.39525613073,19659.614361526343,-0.9938950904092012,0.061582187301286256
2011-02-20,14447.878242092573,-450.79975035129837,31227.05027643986,19595.18745318929,-0.2938209300661672,0.031138614656168656
2011-02-21,21531.81573587167,4668.355078381349,37364.97793308216,19530.760544852223,0.1574396181453432,-0.054983024792307086
2011-02-22,22543.069213802046,7347.752218921083,38096.126693542064,19466.33363651517,0.30930803575707977,-0.15125384667673328
2011-02-23,19899.62437736356,4568.806743833655,35210.950204252775,19450.21299416552,0.20916443196543594,-0.18605870128100344
2011-02-24,26140.861547888144,11976.01037041031,42030.55601344254,19434.09235181587,0.4753716890002634,-0.13026839965391981
2011-02-25,21447.46284719924,5646.642354278928,38322.62248957334,19417.971709466223,0.13643224560583567,-0.03191612167185946
2011-02-26,520.0262379983955,-15509.14329955556,16718.410802443013,19401.85106711657,-0.9938950904091707,0.020698009171894696
2011-02-27,13243.65053822099,-2982.937000784751,29853.76180118827,19385.730424766927,-0.29382093006556304,-0.023014172453912032
2011-02-28,19926.15501809474,4367.2279158937135,35852.92277491629,19369.609782417276,0.1574396181450467,-0.12870670912265286
2011-03-01,21354.64277827158,6025.146770313631,38515.642801735245,19353.489140067624,0.3093080357566335,-0.20590788792174217
2011-03-02,19754.757184875212,2447.5581475434674,34464.82167195573,19337.368497717973,0.20916443196471662,-0.1875798669704416
2011-03-03,26816.623062656177,9985.508551824683,41447.68311034802,19321.24785536833,0.4753716889999476,-0.08743736594817365
2011-03-04,22268.895271618712,6962.796249535075,39372.06025334798,19305.127213018677,0.13643224560731082,0.01709008169449415
2011-03-05,1245.1676953397982,-15219.709137211208,17358.883275403572,19289.00657066903,-0.9938950904091641,0.058448321327401596
2011-03-06,14357.47638910213,-1641.5540469519394,30067.576889302727,19272.88592831938,-0.29382093006495885,0.038778195027825674
2011-03-07,22679.28055236558,6347.757261446045,37407.33188371077,19256.765285969734,0.15743961814475022,0.020290920477406507
2011-03-08,26304.021434217557,11098.821008027508,41926.14444598125,19240.644643620082,0.30930803575618715,0.05779903999034132
2011-03-09,25940.625135289778,11391.139535539618,40578.328001917595,19224.52400127043,0.2091644319664107,0.14018627932170857
2011-03-10,32143.87361166247,16358.692312341893,49039.01673181164,19208.403358920783,0.47537168899972093,0.19805597758112406
2011-03-11,25079.888596369336,10074.865663941735,40660.12931927542,19192.282716571135,0.13643224560594572,0.17033719744288353
2011-03-12,1375.500478666552,-13929.777097245174,16902.23998961603,19176.162074221487,-0.9938950904094892,0.0656247969765627
2011-03-13,12747.089317690296,-2276.5479123351524,28903.360809003414,19160.041431871836,-0.2938209300641366,-0.040883571331872454
2011-03-14,20773.57802613924,3643.262204005862,35541.665609548836,19143.920789522188,0.15743961814445392,-0.0723129999070346
2011-03-15,24741.5781881664,8443.170311051099,40395.10794277621,19127.80014717254,0.3093080357562883,-0.015820128218542076
2011-03-16,24474.88483432635,8579.634337858448,40326.85726993865,19111.67950482289,0.2091644319656914,0.07146005884109699
2011-03-17,30441.23105388091,14501.654906375305,46686.71645302059,19095.558862473237,0.4753716889994942,0.11878071434829642
2011-03-18,23673.634468959302,8291.813520831685,40215.166476086306,19079.438220123593,0.13643224560458048,0.10436081107934696
2011-03-19,1359.7621818508803,-14723.139435513023,16525.064977588598,19093.780521507982,-0.9938950904084396,0.06511001719149283
2011-03-20,14421.262935473242,-1284.978442005521,30020.920638715823,19108.122822892372,-0.2938209300655509,0.048539908436148985
2011-03-21,23260.109458667084,8659.238867555072,39504.336707046605,19122.46512427676,0.1574396181448818,0.05893647706563653
2011-03-22,26084.047079692722,10995.612751047865,41177.143621048446,19136.80742566115,0.30930803575692933,0.053722197003619715
2011-03-23,23032.89123682138,7029.064559529732,37547.17994900475,19151.14972704554,0.2091644319662071,-0.006474694530026623
2011-03-24,26234.822640124312,10605.1218273216,41695.74073697964,19165.49202842993,0.4753716890004055,-0.10651444279937919
